date,value,series_id,indicator_name,unit,geography,geo_level,source
2016-11-01,647.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2016-11-01,8344.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2016-11-01,6823.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2016-11-01,12311.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2016-11-01,2812.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2016-11-01,22865.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2016-11-01,27209.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2016-11-01,145183.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2016-12-01,2817.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2016-12-01,22928.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2016-12-01,20374.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2016-12-01,6818.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2016-12-01,27270.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2016-12-01,8370.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2016-12-01,12324.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2016-12-01,145408.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2016-12-01,647.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2017-01-01,12334.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2017-01-01,2821.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2017-01-01,22941.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2017-01-01,20415.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2017-01-01,145628.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2017-01-01,6840.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2017-01-01,8397.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2017-01-01,647.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2017-01-01,27314.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2017-02-01,145846.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2017-02-01,12350.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2017-02-01,23018.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2017-02-01,2815.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2017-02-01,27311.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2017-02-01,20433.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2017-02-01,8398.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2017-02-01,6881.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2017-02-01,656.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2017-03-01,8408.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2017-03-01,145970.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2017-03-01,2813.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2017-03-01,6902.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2017-03-01,23047.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2017-03-01,20463.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2017-03-01,12361.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2017-03-01,27298.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2017-03-01,660.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2017-04-01,2804.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2017-04-01,20494.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2017-04-01,146175.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2017-04-01,669.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2017-04-01,27301.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2017-04-01,6916.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2017-04-01,8425.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2017-04-01,23105.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2017-04-01,12367.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2017-05-01,8436.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2017-05-01,674.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2017-05-01,2801.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2017-05-01,6931.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2017-05-01,146380.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2017-05-01,12377.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2017-05-01,23140.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2017-05-01,20556.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2017-05-01,27307.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2017-06-01,677.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2017-06-01,8452.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2017-06-01,20589.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2017-06-01,12390.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2017-06-01,27321.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2017-06-01,146583.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2017-06-01,6962.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2017-06-01,23165.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2017-06-01,2811.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2017-07-01,8465.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2017-07-01,23232.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2017-07-01,146772.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2017-07-01,680.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2017-07-01,20632.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2017-07-01,12390.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2017-07-01,6968.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2017-07-01,2809.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2017-07-01,27325.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2017-08-01,683.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2017-08-01,20671.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2017-08-01,2813.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2017-08-01,12435.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2017-08-01,146919.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2017-08-01,7002.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2017-08-01,23269.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2017-08-01,8476.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2017-08-01,27333.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2017-09-01,12443.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2017-09-01,147008.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2017-09-01,23295.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2017-09-01,20668.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2017-09-01,685.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2017-09-01,8480.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2017-09-01,7013.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2017-09-01,27355.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2017-09-01,2816.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2017-10-01,27374.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2017-10-01,686.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2017-10-01,7031.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2017-10-01,23313.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2017-10-01,20709.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2017-10-01,2811.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2017-10-01,8481.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2017-10-01,12457.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2017-10-01,147149.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2017-11-01,27416.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2017-11-01,691.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2017-11-01,147372.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2017-11-01,23354.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2017-11-01,12472.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2017-11-01,8489.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2017-11-01,2815.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2017-11-01,7068.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2017-11-01,20725.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2017-12-01,20764.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2017-12-01,694.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2017-12-01,27404.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2017-12-01,23383.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2017-12-01,2818.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2017-12-01,147523.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2017-12-01,7091.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
